Id,Weight,CityDistrict,DeliveryDateTime
664,9.42,9,2024-09-01 11:00:00
665,5.12,8,2024-09-01 12:22:22
666,0.22,8,2024-09-01 15:38:38
667,3.98,9,2024-09-01 06:03:03
668,9.53,14,2024-09-01 06:30:30
669,2.02,12,2024-09-02 01:46:46
670,3.66,2,2024-09-01 08:29:29
671,1.34,10,2024-09-01 19:25:25
672,8.13,12,2024-09-02 02:12:12
673,1.48,6,2024-09-01 19:53:53
674,0.56,3,2024-09-01 11:57:57
675,3.69,3,2024-09-01 10:31:31
676,4.12,14,2024-09-01 10:23:23
677,5.74,13,2024-09-01 19:50:50
678,5.84,13,2024-09-01 06:18:18
679,7.9,19,2024-09-01 03:01:01
680,1.67,5,2024-09-01 10:07:07
681,6.17,20,2024-09-01 08:15:15
682,9.57,14,2024-09-01 09:25:25
683,2.01,7,2024-09-01 14:38:38
684,3.14,1,2024-09-01 20:02:02
685,4.67,19,2024-09-01 11:45:45
686,8.73,1,2024-09-01 03:11:11
687,4.42,20,2024-09-02 00:01:01
688,3.59,10,2024-09-01 18:19:19
689,1.9,5,2024-09-01 13:50:50
690,9.06,8,2024-09-01 07:15:15
691,2.39,3,2024-09-02 00:56:56
692,6.01,20,2024-09-01 17:38:38
693,9.56,16,2024-09-01 12:33:33
694,2.15,7,2024-09-01 14:31:31
695,8.31,16,2024-09-01 17:11:11
696,4.1,12,2024-09-01 15:50:50
697,9.39,8,2024-09-01 06:53:53
698,7.01,9,2024-09-01 06:02:02
699,6.21,18,2024-09-01 23:01:01
700,0.3,7,2024-09-01 09:59:59
701,5.48,6,2024-09-01 16:01:01
702,2.91,3,2024-09-01 06:25:25
703,7.64,12,2024-09-01 20:06:06
704,3.76,11,2024-09-02 00:21:21
705,1.32,19,2024-09-01 03:19:19
706,0.26,18,2024-09-01 03:26:26
707,4.9,8,2024-09-01 11:31:31
708,2.93,3,2024-09-01 19:16:16
709,0.2,18,2024-09-01 22:00:00
710,4.25,9,2024-09-01 03:29:29
711,3.8,14,2024-09-01 09:06:06
712,2.2,3,2024-09-01 06:14:14
713,7,1,2024-09-01 05:10:10
714,6.96,11,2024-09-01 06:06:06
715,7.07,18,2024-09-02 00:30:30
716,5.35,9,2024-09-01 12:17:17
717,3.83,8,2024-09-01 23:39:39
718,8.35,7,2024-09-01 12:23:23
719,6.05,12,2024-09-01 06:33:33
720,2.94,10,2024-09-01 11:20:20
721,0.73,4,2024-09-01 12:43:43
722,5.25,14,2024-09-01 04:17:17
723,2.84,12,2024-09-01 04:30:30
724,4.19,14,2024-09-01 06:00:00
725,1.07,17,2024-09-01 20:35:35
726,1.49,5,2024-09-01 16:14:14
727,5.73,9,2024-09-01 17:21:21
728,7.68,8,2024-09-01 11:21:21
729,3.9,20,2024-09-01 10:31:31
730,7.32,5,2024-09-02 00:34:34
731,5.05,19,2024-09-01 17:27:27
732,3.58,14,2024-09-01 12:43:43
733,1.52,20,2024-09-01 20:49:49
734,4.02,20,2024-09-01 11:58:58
735,2.49,4,2024-09-01 22:58:58
736,0.22,1,2024-09-01 20:26:26
737,5.04,4,2024-09-01 20:41:41
738,4.29,5,2024-09-01 05:19:19
739,9.94,12,2024-09-01 10:24:24
740,4.24,3,2024-09-02 01:13:13
741,5.73,4,2024-09-01 19:22:22
742,0.31,5,2024-09-01 07:58:58
743,4.05,20,2024-09-01 21:03:03
744,5.68,11,2024-09-01 14:39:39
745,6.09,9,2024-09-01 17:23:23
746,5.36,18,2024-09-01 13:19:19
747,2.44,20,2024-09-01 23:54:54
748,4.95,11,2024-09-01 20:21:21
749,1.05,10,2024-09-01 16:53:53
750,7.73,18,2024-09-01 19:42:42
751,3.67,15,2024-09-01 03:48:48
752,9.66,15,2024-09-01 21:24:24
753,4.77,8,2024-09-01 18:30:30
754,1.41,2,2024-09-01 06:37:37
755,3.41,17,2024-09-01 15:18:18
756,5.86,4,2024-09-01 08:04:04
757,5.97,8,2024-09-01 13:21:21
758,2.31,11,2024-09-01 14:27:27
759,6.64,20,2024-09-01 14:47:47
760,1.77,18,2024-09-01 16:32:32
761,1.17,20,2024-09-01 23:58:58
762,3.99,17,2024-09-02 00:38:38
763,0.21,12,2024-09-01 08:17:17
764,6.79,16,2024-09-01 23:17:17
765,6.78,20,2024-09-01 14:30:30
766,4.48,8,2024-09-02 00:56:56
767,5.42,18,2024-09-01 03:32:32
768,2.91,11,2024-09-01 14:03:03
769,2.63,15,2024-09-02 00:02:02
770,3.6,19,2024-09-01 12:03:03
771,9.14,11,2024-09-01 21:15:15
772,4.77,10,2024-09-01 17:37:37
773,4.09,8,2024-09-01 13:46:46
774,4.84,19,2024-09-02 01:32:32
775,8.59,2,2024-09-02 00:46:46
776,6.41,1,2024-09-01 05:58:58
777,2.13,20,2024-09-01 10:27:27
778,2.86,13,2024-09-01 18:18:18
779,4.93,5,2024-09-01 21:59:59
780,6.2,5,2024-09-01 14:21:21
781,5.96,16,2024-09-01 22:51:51
782,0.65,13,2024-09-01 20:58:58
783,2.39,6,2024-09-01 05:57:57
784,2.94,7,2024-09-01 04:28:28
785,7.72,2,2024-09-01 23:53:53
786,3.39,20,2024-09-01 10:56:56
787,2.42,20,2024-09-01 22:03:03
788,6.46,16,2024-09-02 00:52:52
789,8.14,17,2024-09-02 00:13:13
790,9.59,20,2024-09-02 02:25:25
791,5.94,10,2024-09-02 02:02:02
792,9.31,11,2024-09-01 06:07:07
793,8.62,11,2024-09-01 06:58:58
794,4.9,20,2024-09-01 17:56:56
795,5.37,13,2024-09-01 04:07:07
796,1.82,19,2024-09-02 01:21:21
797,2.33,11,2024-09-02 01:13:13
798,1.81,1,2024-09-02 01:34:34
799,7.94,5,2024-09-01 17:45:45
800,9.17,8,2024-09-01 11:59:59
801,2.66,8,2024-09-01 10:57:57
802,5.96,13,2024-09-01 05:15:15
803,6.75,4,2024-09-01 07:53:53
804,2.53,3,2024-09-01 03:17:17
805,4.54,7,2024-09-01 22:02:02
806,0.86,4,2024-09-01 22:38:38
807,3.9,19,2024-09-01 06:59:59
808,0.12,8,2024-09-01 19:51:51
809,3.95,12,2024-09-01 22:27:27
810,3.7,4,2024-09-01 21:43:43
811,8.44,19,2024-09-01 12:16:16
812,0.83,7,2024-09-02 00:38:38
813,4.43,11,2024-09-01 11:19:19
814,7.44,8,2024-09-01 15:15:15
815,7.43,5,2024-09-01 11:55:55
816,7.91,17,2024-09-01 17:46:46
817,9.93,12,2024-09-01 09:35:35
818,7.38,6,2024-09-01 20:57:57
819,4.14,12,2024-09-01 06:06:06
820,4.71,8,2024-09-01 11:06:06
821,5.66,7,2024-09-01 17:49:49
822,3.71,2,2024-09-01 23:06:06
823,0.46,12,2024-09-01 03:29:29
824,4.06,5,2024-09-01 06:08:08
825,9.13,2,2024-09-01 23:10:10
826,9.5,19,2024-09-01 03:59:59
827,7.78,15,2024-09-02 02:44:44
828,7.29,1,2024-09-01 15:39:39
829,9.99,16,2024-09-01 18:06:06
830,2.91,7,2024-09-02 00:00:00
831,1.68,14,2024-09-01 22:31:31
832,7.08,19,2024-09-01 16:49:49
833,2.61,3,2024-09-01 16:07:07
834,4.54,13,2024-09-01 19:26:26
835,5.65,7,2024-09-01 09:34:34
836,7.62,20,2024-09-01 07:19:19
837,0.16,2,2024-09-01 20:55:55
838,7.98,1,2024-09-01 22:00:00
839,3.03,7,2024-09-01 09:03:03
840,9.27,15,2024-09-01 22:46:46
841,4.04,12,2024-09-02 00:25:25
842,8.48,19,2024-09-02 01:02:02
843,9.45,18,2024-09-02 02:46:46
844,4.17,3,2024-09-01 12:25:25
845,6.84,11,2024-09-02 00:39:39
846,4.94,5,2024-09-01 11:47:47
847,10.09,4,2024-09-01 19:34:34
848,6.59,19,2024-09-01 17:20:20
849,1.93,19,2024-09-01 14:04:04
850,1.07,14,2024-09-01 22:41:41
851,9.67,15,2024-09-01 08:04:04
852,0.85,2,2024-09-01 03:01:01
853,5.13,5,2024-09-01 21:45:45
854,3.54,7,2024-09-01 10:47:47
855,4.23,3,2024-09-01 18:16:16
856,5.89,2,2024-09-01 13:15:15
857,7.48,12,2024-09-01 19:12:12
858,0.51,14,2024-09-01 10:42:42
859,5.37,4,2024-09-01 05:54:54
860,8.21,3,2024-09-01 08:50:50
861,3.84,13,2024-09-01 05:15:15
862,7.88,9,2024-09-02 00:11:11
863,5.62,2,2024-09-02 02:27:27
864,1.31,7,2024-09-01 04:23:23
865,4.46,10,2024-09-01 08:40:40
866,0.95,8,2024-09-01 10:24:24
867,9.83,11,2024-09-02 01:37:37
868,7.04,1,2024-09-01 14:43:43
869,8.91,16,2024-09-01 06:49:49
870,4.63,6,2024-09-01 09:12:12
871,1.17,9,2024-09-01 03:54:54
872,8.65,20,2024-09-01 12:13:13
873,10.04,10,2024-09-01 22:06:06
874,2.37,10,2024-09-01 20:49:49
875,7.65,7,2024-09-01 03:15:15
876,7.07,6,2024-09-02 02:37:37
877,0.79,10,2024-09-01 20:37:37
878,9.41,7,2024-09-01 12:41:41
879,7.61,6,2024-09-01 07:52:52
880,5.38,12,2024-09-02 01:53:53
881,3.27,18,2024-09-01 13:24:24
882,2.99,9,2024-09-01 03:04:04
883,7.33,12,2024-09-01 11:26:26
884,6.7,10,2024-09-02 00:01:01
885,2.51,5,2024-09-02 00:19:19
886,5,2,2024-09-01 15:58:58
887,0.7,13,2024-09-02 02:10:10
888,6.43,6,2024-09-01 03:52:52
889,4.53,15,2024-09-01 21:30:30
890,5.4,17,2024-09-01 15:25:25
891,1.77,17,2024-09-01 08:16:16
892,3.05,17,2024-09-01 22:44:44
893,9.55,20,2024-09-01 08:50:50
894,4.68,1,2024-09-01 11:37:37
895,3.92,15,2024-09-02 01:10:10
896,10.06,4,2024-09-01 11:01:01
897,1.52,16,2024-09-01 21:21:21
898,6.27,2,2024-09-01 23:24:24
899,0.64,19,2024-09-01 14:52:52
900,2.43,3,2024-09-02 01:43:43
901,6,7,2024-09-01 23:02:02
902,5.16,14,2024-09-01 07:06:06
903,4.45,2,2024-09-01 05:57:57
904,5.6,4,2024-09-01 12:27:27
905,5.76,17,2024-09-01 22:59:59
906,3.42,19,2024-09-01 16:08:08
907,1.57,7,2024-09-02 00:24:24
908,5.4,15,2024-09-02 02:33:33
909,9.81,16,2024-09-01 16:07:07
910,9.04,2,2024-09-01 08:45:45
911,6.36,12,2024-09-01 18:55:55
912,5.64,2,2024-09-01 07:54:54
913,0.45,19,2024-09-01 22:45:45
914,7.6,14,2024-09-01 17:43:43
915,4.62,3,2024-09-01 16:56:56
916,5.66,16,2024-09-02 00:28:28
917,7.07,18,2024-09-01 16:44:44
918,4.11,13,2024-09-01 21:57:57
919,8.87,12,2024-09-02 02:56:56
920,6.78,7,2024-09-01 07:02:02
921,7.55,13,2024-09-01 17:09:09
922,3.81,15,2024-09-01 03:51:51
923,5.99,18,2024-09-01 14:43:43
924,6.95,15,2024-09-01 12:30:30
925,2.08,11,2024-09-01 10:37:37
926,7.88,13,2024-09-01 23:55:55
927,8.71,8,2024-09-01 04:18:18
928,1.63,1,2024-09-01 22:56:56
929,1.05,13,2024-09-01 07:43:43
930,7.09,13,2024-09-01 05:51:51
931,1.26,1,2024-09-01 13:04:04
932,6.66,5,2024-09-01 09:42:42
933,1.1,18,2024-09-01 20:11:11
934,3.97,15,2024-09-01 05:09:09
935,1.8,11,2024-09-01 12:01:01
936,5.35,20,2024-09-02 00:29:29
937,0.95,6,2024-09-01 16:30:30
938,7.61,13,2024-09-01 21:44:44
939,9.72,6,2024-09-01 17:04:04
940,1.45,7,2024-09-01 17:28:28
941,0.41,10,2024-09-01 22:00:00
942,2.4,5,2024-09-01 03:51:51
943,7.19,10,2024-09-01 15:26:26
944,7.4,17,2024-09-02 01:18:18
945,7.75,2,2024-09-01 10:45:45
946,2.36,6,2024-09-01 23:41:41
947,1.81,13,2024-09-01 12:17:17
948,8.26,1,2024-09-01 03:26:26
949,3.77,1,2024-09-01 18:04:04
950,8.84,7,2024-09-01 13:35:35
951,1.21,14,2024-09-01 17:45:45
952,8.56,7,2024-09-01 10:22:22
953,1.55,17,2024-09-01 19:34:34
954,7.96,6,2024-09-01 12:44:44
955,2.06,3,2024-09-01 06:24:24
956,1.52,12,2024-09-01 23:14:14
957,4.86,18,2024-09-02 00:59:59
958,9.63,11,2024-09-01 15:05:05
959,5.25,1,2024-09-01 22:09:09
960,4.81,7,2024-09-01 13:07:07
961,4.89,18,2024-09-01 11:49:49
962,7.96,9,2024-09-01 14:46:46
963,6.08,14,2024-09-01 04:47:47
964,5.3,3,2024-09-01 22:14:14
965,1.77,2,2024-09-01 16:56:56
966,6.86,6,2024-09-01 05:42:42
967,8.23,5,2024-09-01 18:41:41
968,1.4,12,2024-09-01 05:57:57
969,9.49,2,2024-09-01 07:10:10
970,8.89,4,2024-09-01 17:32:32
971,9.89,6,2024-09-01 23:06:06
972,3.13,14,2024-09-02 00:03:03
973,3.75,9,2024-09-01 03:49:49
974,5.99,9,2024-09-01 16:53:53
975,5,10,2024-09-01 09:02:02
976,9.26,20,2024-09-01 08:58:58
977,6.01,1,2024-09-01 22:00:00
978,2.83,14,2024-09-01 18:05:05
979,3.68,17,2024-09-01 09:32:32
980,3.47,5,2024-09-01 05:36:36
981,3.43,1,2024-09-01 22:09:09
982,10.04,4,2024-09-01 19:45:45
983,3.19,2,2024-09-01 03:27:27
984,7.57,15,2024-09-01 05:35:35
985,0.99,18,2024-09-01 16:54:54
986,0.66,19,2024-09-01 07:21:21
987,0.62,18,2024-09-01 10:44:44
988,2.81,9,2024-09-01 17:56:56
989,4.02,17,2024-09-01 20:06:06
990,3.85,1,2024-09-01 09:37:37
991,8.12,14,2024-09-01 20:25:25
992,5.66,18,2024-09-01 03:28:28
993,4.78,7,2024-09-01 13:09:09
994,0.7,1,2024-09-02 02:20:20
995,9.89,18,2024-09-01 04:16:16
996,4.03,5,2024-09-01 17:30:30
997,6.49,8,2024-09-01 15:23:23
998,5.15,6,2024-09-01 18:22:22
999,1.26,17,2024-09-01 05:15:15
1000,2.07,1,2024-09-01 21:15:15
1001,1.96,7,2024-09-01 03:43:43
1002,5.64,17,2024-09-02 00:06:06
1003,7.16,13,2024-09-01 20:52:52
1004,1.31,2,2024-09-01 14:48:48
1005,9.73,16,2024-09-02 01:32:32
1006,8.99,15,2024-09-01 05:03:03
1007,0.27,11,2024-09-01 16:22:22
1008,2.37,18,2024-09-02 01:24:24
1009,9.13,10,2024-09-01 15:48:48
1010,1.33,20,2024-09-02 01:34:34
1011,7.84,2,2024-09-02 00:38:38
1012,0.89,8,2024-09-02 01:09:09
1013,4.91,9,2024-09-01 03:35:35
1014,4.83,4,2024-09-02 00:56:56
1015,2.22,7,2024-09-01 19:14:14
1016,0.41,11,2024-09-01 22:01:01
1017,1.17,6,2024-09-01 15:04:04
1018,7.63,3,2024-09-01 11:33:33
1019,9.05,2,2024-09-01 16:41:41
1020,3.85,17,2024-09-01 19:20:20
1021,3.31,10,2024-09-01 10:31:31
1022,9.2,6,2024-09-01 06:15:15
1023,1.81,14,2024-09-01 08:22:22
1024,4.63,13,2024-09-01 23:37:37
1025,0.89,2,2024-09-01 07:12:12
1026,0.23,16,2024-09-01 21:10:10
1027,1.09,1,2024-09-01 14:34:34
1028,7.76,11,2024-09-01 09:53:53
1029,5.22,16,2024-09-01 22:05:05
1030,0.64,6,2024-09-01 11:13:13
1031,3.53,5,2024-09-01 04:06:06
1032,6.88,3,2024-09-01 20:07:07
1033,4.9,10,2024-09-02 02:51:51
1034,5.41,8,2024-09-01 21:51:51
1035,6.51,15,2024-09-01 03:35:35
1036,3.9,3,2024-09-01 13:10:10
1037,5.97,16,2024-09-02 02:53:53
1038,4.52,5,2024-09-01 21:09:09
1039,1.87,19,2024-09-01 08:10:10
1040,7.87,7,2024-09-01 17:04:04
1041,5.41,14,2024-09-02 00:32:32
1042,7.49,3,2024-09-02 02:27:27
1043,7.52,20,2024-09-01 06:57:57
1044,3.41,19,2024-09-01 07:28:28
1045,7.17,17,2024-09-01 18:30:30
1046,6.97,13,2024-09-01 12:02:02
1047,8.28,11,2024-09-01 19:15:15
1048,7.51,20,2024-09-01 06:59:59
1049,1.14,10,2024-09-01 07:09:09
1050,5.15,3,2024-09-01 21:00:00
1051,9.77,19,2024-09-01 17:26:26
1052,3.31,9,2024-09-01 12:09:09
1053,2.65,7,2024-09-01 08:32:32
1054,1.67,16,2024-09-02 00:28:28
1055,5.11,18,2024-09-02 00:39:39
1056,7.73,12,2024-09-01 14:23:23
1057,2.37,5,2024-09-01 08:51:51
1058,7.12,3,2024-09-01 05:58:58
1059,1.53,16,2024-09-01 19:57:57
1060,0.88,18,2024-09-01 03:25:25
1061,1.5,11,2024-09-01 11:35:35
1062,5.62,14,2024-09-01 08:03:03
1063,9.44,3,2024-09-01 20:58:58
1064,6.3,11,2024-09-01 20:14:14
1065,9.83,11,2024-09-02 00:19:19
1066,4.05,6,2024-09-01 03:24:24
1067,2.3,9,2024-09-02 00:52:52
1068,3.43,2,2024-09-01 13:08:08
1069,1.02,10,2024-09-01 18:30:30
1070,2.66,15,2024-09-01 22:53:53
1071,2.93,1,2024-09-01 22:11:11
1072,6.95,13,2024-09-01 16:16:16
1073,0.84,3,2024-09-01 06:58:58
1074,0.58,16,2024-09-01 04:40:40
1075,8.98,11,2024-09-01 19:18:18
1076,6.11,14,2024-09-01 15:55:55
1077,1.45,10,2024-09-01 16:17:17
1078,2.08,15,2024-09-01 20:38:38
1079,6.45,1,2024-09-01 06:40:40
1080,5.81,20,2024-09-01 13:29:29
1081,1.1,15,2024-09-01 16:46:46
1082,3.41,20,2024-09-01 21:09:09
1083,3.27,8,2024-09-01 15:19:19
1084,4.54,18,2024-09-01 08:29:29
1085,9.16,17,2024-09-01 05:43:43
1086,6.79,10,2024-09-01 23:00:00
1087,6.46,12,2024-09-01 04:20:20
1088,7.89,6,2024-09-01 19:48:48
1089,9.89,14,2024-09-01 16:50:50
1090,7.09,14,2024-09-01 17:36:36
1091,3.85,9,2024-09-01 07:43:43
1092,0.91,7,2024-09-02 00:49:49
1093,2.77,15,2024-09-01 16:16:16
1094,1.98,18,2024-09-01 15:29:29
1095,8.53,4,2024-09-01 04:23:23
1096,1.07,12,2024-09-01 06:29:29
1097,4.14,5,2024-09-01 17:56:56
1098,4.31,10,2024-09-01 06:47:47
1099,8.99,5,2024-09-01 18:54:54
1100,2.14,1,2024-09-01 10:57:57
1101,5.14,18,2024-09-01 19:04:04
1102,7.31,8,2024-09-01 12:56:56
1103,4.17,5,2024-09-01 18:57:57
1104,4.53,7,2024-09-01 18:46:46
1105,5.88,7,2024-09-01 09:52:52
1106,6.04,3,2024-09-01 09:15:15
1107,4,7,2024-09-01 06:20:20
1108,9.53,8,2024-09-01 10:26:26
1109,2.52,4,2024-09-01 16:54:54
1110,5.1,12,2024-09-01 08:44:44
1111,6.06,20,2024-09-02 02:07:07
1112,9.64,7,2024-09-01 10:49:49
1113,0.63,17,2024-09-02 02:01:01
1114,7.13,19,2024-09-01 07:10:10
1115,7.71,16,2024-09-01 07:10:10
1116,3.85,8,2024-09-01 23:55:55
1117,8.42,15,2024-09-01 05:32:32
1118,6.52,9,2024-09-01 06:05:05
1119,1.53,16,2024-09-01 03:20:20
1120,1.9,7,2024-09-01 05:50:50
1121,3.83,19,2024-09-01 03:53:53
1122,1.82,2,2024-09-01 05:11:11
1123,8.9,12,2024-09-02 02:58:58
1124,8.24,11,2024-09-01 18:44:44
1125,6.54,20,2024-09-01 23:51:51
1126,1.59,12,2024-09-01 15:50:50
1127,6.37,14,2024-09-01 20:24:24
1128,6.19,15,2024-09-01 03:28:28
1129,3.37,9,2024-09-02 02:15:15
1130,8.91,8,2024-09-01 20:41:41
1131,5.05,5,2024-09-02 01:23:23
1132,8.4,12,2024-09-01 17:52:52
1133,3.76,3,2024-09-01 19:38:38
1134,3.93,12,2024-09-01 20:30:30
1135,7.33,10,2024-09-01 22:13:13
1136,10.07,3,2024-09-01 16:17:17
1137,3.16,8,2024-09-01 21:11:11
1138,0.54,13,2024-09-01 23:02:02
1139,3.29,19,2024-09-01 16:13:13
1140,0.43,14,2024-09-01 15:26:26
1141,3.87,7,2024-09-01 05:38:38
1142,2.01,6,2024-09-01 18:32:32
1143,0.29,6,2024-09-01 19:37:37
1144,1.55,13,2024-09-01 06:19:19
1145,4.55,9,2024-09-01 21:40:40
1146,6.73,12,2024-09-01 13:08:08
1147,5.17,6,2024-09-02 01:13:13
1148,6.11,10,2024-09-01 06:17:17
1149,6.14,3,2024-09-01 16:36:36
1150,8.15,9,2024-09-01 14:40:40
1151,3.25,20,2024-09-01 15:07:07
1152,9.37,13,2024-09-01 06:14:14
1153,0.6,14,2024-09-01 17:21:21
1154,2.89,10,2024-09-01 16:58:58
1155,8.22,4,2024-09-01 10:05:05
1156,1.84,5,2024-09-01 19:20:20
1157,2.59,6,2024-09-01 05:12:12
1158,9.81,9,2024-09-01 18:13:13
1159,10.06,8,2024-09-01 13:00:00
1160,6.06,9,2024-09-01 19:17:17
1161,3.09,1,2024-09-01 13:52:52
1162,7.01,10,2024-09-01 14:07:07
1163,9.5,5,2024-09-01 05:43:43
1164,4.92,6,2024-09-01 17:39:39
1165,2.64,14,2024-09-02 01:28:28
1166,8.77,1,2024-09-01 15:44:44
1167,8.3,12,2024-09-01 19:39:39
1168,3.19,3,2024-09-01 15:57:57
1169,3.48,8,2024-09-01 22:21:21
1170,2.67,19,2024-09-01 21:51:51
1171,1.9,16,2024-09-01 13:34:34
1172,3.83,4,2024-09-01 10:42:42
1173,5.27,2,2024-09-02 00:17:17
1174,3.03,10,2024-09-01 18:35:35
1175,0.81,12,2024-09-01 16:32:32
1176,3.41,3,2024-09-01 12:33:33
1177,2.17,2,2024-09-01 20:44:44
1178,8.78,11,2024-09-01 11:18:18
1179,3.91,10,2024-09-02 00:58:58
1180,6.77,20,2024-09-01 11:13:13
1181,0.93,5,2024-09-01 08:37:37
1182,4.6,18,2024-09-01 08:04:04
1183,5.72,9,2024-09-01 08:02:02
1184,8.52,6,2024-09-01 23:44:44
1185,6.49,19,2024-09-02 02:44:44
1186,5.87,9,2024-09-01 05:26:26
1187,3.33,5,2024-09-01 03:29:29
1188,1.44,12,2024-09-01 10:22:22
1189,9.27,7,2024-09-01 09:28:28
1190,7.19,14,2024-09-01 05:33:33
1191,1.63,10,2024-09-01 14:43:43
1192,7.71,11,2024-09-02 00:37:37
1193,8.68,16,2024-09-01 16:42:42
1194,4.71,17,2024-09-01 04:54:54
1195,7.8,7,2024-09-01 21:41:41
1196,8.9,18,2024-09-01 22:15:15
1197,2.75,4,2024-09-01 18:55:55
1198,1.52,19,2024-09-01 22:45:45
1199,0.1,14,2024-09-01 10:17:17
1200,9.13,18,2024-09-01 08:15:15
1201,9.55,20,2024-09-01 13:52:52
1202,6.83,4,2024-09-01 16:03:03
1203,8.95,2,2024-09-01 14:33:33
1204,4.96,18,2024-09-01 20:19:19
1205,1.42,12,2024-09-02 00:22:22
1206,2.88,13,2024-09-01 10:20:20
1207,1.24,7,2024-09-01 20:11:11
1208,6.51,17,2024-09-01 18:33:33
1209,9.7,11,2024-09-01 03:23:23
1210,8.24,10,2024-09-02 01:36:36
1211,2.87,6,2024-09-01 08:24:24
1212,4.34,4,2024-09-01 17:02:02
1213,4.4,14,2024-09-01 19:22:22
1214,4.37,19,2024-09-02 00:18:18
1215,0.97,4,2024-09-01 08:14:14
1216,3.9,19,2024-09-01 06:57:57
1217,5.03,15,2024-09-01 17:36:36
1218,6.69,19,2024-09-01 04:40:40
1219,7.35,4,2024-09-01 11:05:05
1220,6.19,2,2024-09-01 22:01:01
1221,6.05,12,2024-09-01 06:19:19
1222,8.77,7,2024-09-01 08:14:14
1223,5.68,6,2024-09-01 17:59:59
1224,2.54,14,2024-09-01 13:29:29
1225,8.91,3,2024-09-01 16:34:34
1226,4.37,11,2024-09-01 10:55:55
1227,0.45,14,2024-09-01 05:03:03
1228,5.46,9,2024-09-01 08:30:30
1229,5.17,16,2024-09-01 10:01:01
1230,7.71,5,2024-09-01 16:57:57
1231,5.97,18,2024-09-01 13:36:36
1232,5.53,16,2024-09-01 19:43:43
1233,6.24,5,2024-09-01 12:17:17
1234,3.57,10,2024-09-02 01:08:08
1235,6.61,16,2024-09-01 05:34:34
1236,5.15,16,2024-09-01 23:13:13
1237,9.91,6,2024-09-01 09:24:24
1238,2.95,18,2024-09-01 17:51:51
1239,6.19,15,2024-09-01 03:39:39
1240,2.83,14,2024-09-02 00:10:10
1241,7.36,12,2024-09-01 23:57:57
1242,6.05,6,2024-09-01 15:35:35
1243,3.21,12,2024-09-01 19:15:15
1244,0.74,8,2024-09-01 08:50:50
1245,0.21,10,2024-09-01 20:15:15
1246,9.44,13,2024-09-01 03:29:29
1247,2.55,19,2024-09-01 10:40:40
1248,5.43,12,2024-09-01 14:03:03
1249,7.57,10,2024-09-01 12:08:08
1250,6.96,4,2024-09-01 14:17:17
1251,5.51,11,2024-09-01 21:42:42
1252,2.93,6,2024-09-01 23:08:08
1253,5.49,14,2024-09-01 03:48:48
1254,4.69,11,2024-09-01 19:42:42
1255,1.81,6,2024-09-02 00:16:16
1256,4.44,10,2024-09-01 15:02:02
1257,4.01,1,2024-09-02 00:38:38
1258,4.66,12,2024-09-01 10:13:13
1259,6.64,18,2024-09-02 02:43:43
1260,2.47,12,2024-09-01 17:51:51
1261,6.3,4,2024-09-01 15:11:11
1262,9.72,6,2024-09-01 15:59:59
1263,0.15,1,2024-09-01 11:33:33
1264,2.02,17,2024-09-01 04:52:52
1265,5.78,5,2024-09-02 02:38:38
1266,1.16,4,2024-09-01 16:10:10
1267,5.58,6,2024-09-01 20:37:37
1268,4.43,16,2024-09-01 03:33:33
1269,2.35,10,2024-09-01 08:06:06
1270,8.87,19,2024-09-02 00:07:07
1271,7.45,7,2024-09-01 16:41:41
1272,6.77,15,2024-09-01 22:00:00
1273,5.47,15,2024-09-01 09:08:08
1274,1.05,19,2024-09-01 06:25:25
1275,6.79,20,2024-09-01 04:55:55
1276,4.78,5,2024-09-01 22:21:21
1277,1.42,4,2024-09-02 00:13:13
1278,5.85,4,2024-09-01 20:56:56
1279,4.2,10,2024-09-01 16:01:01
1280,7.97,6,2024-09-01 08:34:34
1281,4.03,10,2024-09-01 03:46:46
1282,0.28,19,2024-09-01 21:46:46
1283,6.22,18,2024-09-01 05:27:27
1284,5.63,19,2024-09-01 22:00:00
1285,1.08,15,2024-09-01 15:49:49
1286,0.55,6,2024-09-01 12:07:07
1287,6.28,16,2024-09-01 05:44:44
1288,3.12,11,2024-09-01 09:19:19
1289,10.07,11,2024-09-01 04:00:00
1290,1.66,17,2024-09-01 20:09:09
1291,1.13,11,2024-09-01 15:51:51
1292,3.01,18,2024-09-02 02:20:20
1293,6.82,18,2024-09-01 04:12:12
1294,9.35,7,2024-09-01 03:19:19
1295,0.15,7,2024-09-01 04:33:33
1296,6.31,2,2024-09-01 15:06:06
1297,3,11,2024-09-02 01:34:34
1298,7.91,10,2024-09-01 07:36:36
1299,0.41,4,2024-09-01 17:39:39
1300,6.62,3,2024-09-01 22:27:27
1301,4.23,17,2024-09-01 13:15:15
1302,6.11,17,2024-09-02 00:42:42
1303,4.3,11,2024-09-01 08:12:12
1304,10.05,20,2024-09-01 23:17:17
1305,8.73,15,2024-09-01 15:41:41
1306,6.76,16,2024-09-02 02:05:05
1307,7.23,17,2024-09-01 06:53:53
1308,9.71,19,2024-09-01 13:08:08
1309,3.11,7,2024-09-02 00:17:17
1310,1.91,1,2024-09-01 17:47:47
1311,7.85,2,2024-09-01 13:44:44
1312,0.96,2,2024-09-01 11:19:19
1313,1.3,9,2024-09-01 03:48:48
1314,9.43,15,2024-09-02 01:08:08
